dates,store,link,asin,category
21-03-06,amazon,https://amazon.com/dp/B08NXYBVDB?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08NXYBVDB,rx6800
21-03-07,amazon,https://amazon.com/dp/B08P2B5XXD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2B5XXD,rx6800
21-03-10,amazon,https://amazon.com/dp/B08P2CJQSS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2CJQSS,rx6800
21-03-10,amazon,https://amazon.com/dp/B08P2CJQSS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2CJQSS,rx6800
21-03-10,amazon,https://amazon.com/dp/B08P2CJQSS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2CJQSS,rx6800
21-03-10,amazon,https://amazon.com/dp/B08P2CJQSS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2CJQSS,rx6800
21-03-10,amazon,https://amazon.com/dp/B08P2CJQSS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2CJQSS,rx6800
21-03-11,amazon,https://amazon.com/dp/B08NXZSPMY?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08NXZSPMY,rx6800
21-03-11,amazon,https://amazon.com/dp/B08NXZSPMY?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08NXZSPMY,rx6800
21-03-11,amazon,https://amazon.com/dp/B08P2B5XXD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2B5XXD,rx6800
21-03-12,amazon,https://amazon.com/dp/B08PFXMLPX?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08PFXMLPX,rx6800
21-03-12,amazon,https://amazon.com/dp/B08PFXMLPX?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08PFXMLPX,rx6800
21-03-16,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-16,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-16,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-16,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-22,amazon,http://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-03-25,amazon,http://instockalert.io/P/US/B08MNZM5TK,B08MNZM5TK,rx6800
21-03-29,amazon,http://instockalert.io/P/US/B08NN76VJD,B08NN76VJD,rx6800
21-03-29,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-03-29,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-03-29,amazon,https://instockalert.io/P/US/B08MNZM5TK,B08MNZM5TK,rx6800
21-03-29,amazon,https://instockalert.io/P/US/B08MNZM5TK,B08MNZM5TK,rx6800
21-04-01,amazon,https://instockalert.io/P/US/B08NWJ29NB,B08NWJ29NB,rx6800
21-04-01,amazon,https://instockalert.io/P/US/B08NWJ29NB,B08NWJ29NB,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-06,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08P5YFZCY,B08P5YFZCY,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08P5YFZCY,B08P5YFZCY,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
21-04-07,amazon,https://instockalert.io/P/US/B08THKRCSR,B08THKRCSR,rx6800
