dates,store,link,asin,category
21-03-17,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-17,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-20,amazon,http://instockalert.io/P/US/B08Q36SRKK,B08Q36SRKK,rx6900xt
21-03-24,amazon,http://instockalert.io/P/US/B08S6Z2HGW,B08S6Z2HGW,rx6900xt
21-03-24,amazon,http://instockalert.io/P/US/B08S6Z2HGW,B08S6Z2HGW,rx6900xt
21-03-25,amazon,http://instockalert.io/P/US/B08Q9SCPGD,B08Q9SCPGD,rx6900xt
21-04-01,amazon,https://instockalert.io/P/US/B08PDQJVD9,B08PDQJVD9,rx6900xt
21-04-01,amazon,https://instockalert.io/P/US/B08PDQJVD9,B08PDQJVD9,rx6900xt
21-04-08,amazon,https://instockalert.io/P/US/B08R6M3JPS,B08R6M3JPS,rx6900xt
21-04-08,amazon,https://instockalert.io/P/US/B08R6M3JPS,B08R6M3JPS,rx6900xt
21-04-10,amazon,https://instockalert.io/P/US/B08Q2R71CS,B08Q2R71CS,rx6900xt
21-04-12,amazon,https://instockalert.io/P/US/B08Q9SCPGD,B08Q9SCPGD,rx6900xt
21-04-13,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-13,amazon,https://instockalert.io/P/US/B08SVZNFWR,B08SVZNFWR,rx6900xt
21-04-13,amazon,https://instockalert.io/P/US/B08SVZNFWR,B08SVZNFWR,rx6900xt
21-04-14,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-14,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-14,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-14,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-14,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-14,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-16,amazon,https://instockalert.io/P/US/B08Q2R71CS,B08Q2R71CS,rx6900xt
21-04-16,amazon,https://instockalert.io/P/US/B08Q2R71CS,B08Q2R71CS,rx6900xt
21-04-16,amazon,https://instockalert.io/P/US/B08SVZNFWR,B08SVZNFWR,rx6900xt
21-04-17,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-17,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-22,amazon,https://instockalert.io/P/US/B08Q2R71CS,B08Q2R71CS,rx6900xt
21-04-22,amazon,https://instockalert.io/P/US/B08Q2R71CS,B08Q2R71CS,rx6900xt
21-04-22,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-04-22,amazon,https://instockalert.io/P/US/B08Q2R71CS,B08Q2R71CS,rx6900xt
